Transaction_Date,Date_ID,Week_ID,Week_Desc,Month_ID,Month_Name,Quarter_ID,Quarter_Name,Year_ID,Week_Year
2018-12-14,20181214,50,Week 50,12,December,4,Q4,2018,Week 50-2018
2018-12-15,20181215,50,Week 50,12,December,4,Q4,2018,Week 50-2018
2018-12-16,20181216,51,Week 51,12,December,4,Q4,2018,Week 51-2018
2018-12-17,20181217,51,Week 51,12,December,4,Q4,2018,Week 51-2018
2018-12-18,20181218,51,Week 51,12,December,4,Q4,2018,Week 51-2018
2018-12-19,20181219,51,Week 51,12,December,4,Q4,2018,Week 51-2018
2018-12-20,20181220,51,Week 51,12,December,4,Q4,2018,Week 51-2018
2018-12-21,20181221,51,Week 51,12,December,4,Q4,2018,Week 51-2018
2018-12-22,20181222,51,Week 51,12,December,4,Q4,2018,Week 51-2018
2018-12-23,20181223,52,Week 52,12,December,4,Q4,2018,Week 52-2018
2018-12-24,20181224,52,Week 52,12,December,4,Q4,2018,Week 52-2018
2018-12-25,20181225,52,Week 52,12,December,4,Q4,2018,Week 52-2018
2018-12-26,20181226,52,Week 52,12,December,4,Q4,2018,Week 52-2018
2018-12-27,20181227,52,Week 52,12,December,4,Q4,2018,Week 52-2018
2018-12-28,20181228,52,Week 52,12,December,4,Q4,2018,Week 52-2018
2018-12-29,20181229,52,Week 52,12,December,4,Q4,2018,Week 52-2018
2018-12-30,20181230,53,Week 53,12,December,4,Q4,2018,Week 53-2018
2018-12-31,20181231,53,Week 53,12,December,4,Q4,2018,Week 53-2018
2019-01-01,20190101,1,Week 1,1,January,1,Q1,2019,Week 1-2019
2019-01-02,20190102,1,Week 1,1,January,1,Q1,2019,Week 1-2019
2019-01-03,20190103,1,Week 1,1,January,1,Q1,2019,Week 1-2019
2019-01-04,20190104,1,Week 1,1,January,1,Q1,2019,Week 1-2019
2019-01-05,20190105,1,Week 1,1,January,1,Q1,2019,Week 1-2019
2019-01-06,20190106,2,Week 2,1,January,1,Q1,2019,Week 2-2019
2019-01-07,20190107,2,Week 2,1,January,1,Q1,2019,Week 2-2019
2019-01-08,20190108,2,Week 2,1,January,1,Q1,2019,Week 2-2019
2019-01-09,20190109,2,Week 2,1,January,1,Q1,2019,Week 2-2019
2019-01-10,20190110,2,Week 2,1,January,1,Q1,2019,Week 2-2019
2019-01-11,20190111,2,Week 2,1,January,1,Q1,2019,Week 2-2019
2019-01-12,20190112,2,Week 2,1,January,1,Q1,2019,Week 2-2019
2019-01-13,20190113,3,Week 3,1,January,1,Q1,2019,Week 3-2019
2019-01-14,20190114,3,Week 3,1,January,1,Q1,2019,Week 3-2019
2019-01-15,20190115,3,Week 3,1,January,1,Q1,2019,Week 3-2019
2019-01-16,20190116,3,Week 3,1,January,1,Q1,2019,Week 3-2019
2019-01-17,20190117,3,Week 3,1,January,1,Q1,2019,Week 3-2019
2019-01-18,20190118,3,Week 3,1,January,1,Q1,2019,Week 3-2019
2019-01-19,20190119,3,Week 3,1,January,1,Q1,2019,Week 3-2019
2019-01-20,20190120,4,Week 4,1,January,1,Q1,2019,Week 4-2019
2019-01-21,20190121,4,Week 4,1,January,1,Q1,2019,Week 4-2019
2019-01-22,20190122,4,Week 4,1,January,1,Q1,2019,Week 4-2019
2019-01-23,20190123,4,Week 4,1,January,1,Q1,2019,Week 4-2019
2019-01-24,20190124,4,Week 4,1,January,1,Q1,2019,Week 4-2019
2019-01-25,20190125,4,Week 4,1,January,1,Q1,2019,Week 4-2019
2019-01-26,20190126,4,Week 4,1,January,1,Q1,2019,Week 4-2019
2019-01-27,20190127,5,Week 5,1,January,1,Q1,2019,Week 5-2019
2019-01-28,20190128,5,Week 5,1,January,1,Q1,2019,Week 5-2019
2019-01-29,20190129,5,Week 5,1,January,1,Q1,2019,Week 5-2019
2019-01-30,20190130,5,Week 5,1,January,1,Q1,2019,Week 5-2019
2019-01-31,20190131,5,Week 5,1,January,1,Q1,2019,Week 5-2019
2019-02-01,20190201,5,Week 5,2,February,1,Q1,2019,Week 5-2019
2019-02-02,20190202,5,Week 5,2,February,1,Q1,2019,Week 5-2019
2019-02-03,20190203,6,Week 6,2,February,1,Q1,2019,Week 6-2019
2019-02-04,20190204,6,Week 6,2,February,1,Q1,2019,Week 6-2019
2019-02-05,20190205,6,Week 6,2,February,1,Q1,2019,Week 6-2019
2019-02-06,20190206,6,Week 6,2,February,1,Q1,2019,Week 6-2019
2019-02-07,20190207,6,Week 6,2,February,1,Q1,2019,Week 6-2019
2019-02-08,20190208,6,Week 6,2,February,1,Q1,2019,Week 6-2019
2019-02-09,20190209,6,Week 6,2,February,1,Q1,2019,Week 6-2019
2019-02-10,20190210,7,Week 7,2,February,1,Q1,2019,Week 7-2019
2019-02-11,20190211,7,Week 7,2,February,1,Q1,2019,Week 7-2019
2019-02-12,20190212,7,Week 7,2,February,1,Q1,2019,Week 7-2019
2019-02-13,20190213,7,Week 7,2,February,1,Q1,2019,Week 7-2019
2019-02-14,20190214,7,Week 7,2,February,1,Q1,2019,Week 7-2019
2019-02-15,20190215,7,Week 7,2,February,1,Q1,2019,Week 7-2019
2019-02-16,20190216,7,Week 7,2,February,1,Q1,2019,Week 7-2019
2019-02-17,20190217,8,Week 8,2,February,1,Q1,2019,Week 8-2019
2019-02-18,20190218,8,Week 8,2,February,1,Q1,2019,Week 8-2019
2019-02-19,20190219,8,Week 8,2,February,1,Q1,2019,Week 8-2019
2019-02-20,20190220,8,Week 8,2,February,1,Q1,2019,Week 8-2019
2019-02-21,20190221,8,Week 8,2,February,1,Q1,2019,Week 8-2019
2019-02-22,20190222,8,Week 8,2,February,1,Q1,2019,Week 8-2019
2019-02-23,20190223,8,Week 8,2,February,1,Q1,2019,Week 8-2019
2019-02-24,20190224,9,Week 9,2,February,1,Q1,2019,Week 9-2019
2019-02-25,20190225,9,Week 9,2,February,1,Q1,2019,Week 9-2019
2019-02-26,20190226,9,Week 9,2,February,1,Q1,2019,Week 9-2019
2019-02-27,20190227,9,Week 9,2,February,1,Q1,2019,Week 9-2019
2019-02-28,20190228,9,Week 9,2,February,1,Q1,2019,Week 9-2019
2019-03-01,20190301,9,Week 9,3,March,1,Q1,2019,Week 9-2019
2019-03-02,20190302,9,Week 9,3,March,1,Q1,2019,Week 9-2019
2019-03-03,20190303,10,Week 10,3,March,1,Q1,2019,Week 10-2019
2019-03-04,20190304,10,Week 10,3,March,1,Q1,2019,Week 10-2019
2019-03-05,20190305,10,Week 10,3,March,1,Q1,2019,Week 10-2019
2019-03-06,20190306,10,Week 10,3,March,1,Q1,2019,Week 10-2019
2019-03-07,20190307,10,Week 10,3,March,1,Q1,2019,Week 10-2019
2019-03-08,20190308,10,Week 10,3,March,1,Q1,2019,Week 10-2019
2019-03-09,20190309,10,Week 10,3,March,1,Q1,2019,Week 10-2019
2019-03-10,20190310,11,Week 11,3,March,1,Q1,2019,Week 11-2019
2019-03-11,20190311,11,Week 11,3,March,1,Q1,2019,Week 11-2019
2019-03-12,20190312,11,Week 11,3,March,1,Q1,2019,Week 11-2019
2019-03-13,20190313,11,Week 11,3,March,1,Q1,2019,Week 11-2019
2019-03-14,20190314,11,Week 11,3,March,1,Q1,2019,Week 11-2019
2019-03-15,20190315,11,Week 11,3,March,1,Q1,2019,Week 11-2019
2019-03-16,20190316,11,Week 11,3,March,1,Q1,2019,Week 11-2019
2019-03-17,20190317,12,Week 12,3,March,1,Q1,2019,Week 12-2019
2019-03-18,20190318,12,Week 12,3,March,1,Q1,2019,Week 12-2019
2019-03-19,20190319,12,Week 12,3,March,1,Q1,2019,Week 12-2019
2019-03-20,20190320,12,Week 12,3,March,1,Q1,2019,Week 12-2019
2019-03-21,20190321,12,Week 12,3,March,1,Q1,2019,Week 12-2019
2019-03-22,20190322,12,Week 12,3,March,1,Q1,2019,Week 12-2019
2019-03-23,20190323,12,Week 12,3,March,1,Q1,2019,Week 12-2019
2019-03-24,20190324,13,Week 13,3,March,1,Q1,2019,Week 13-2019
2019-03-25,20190325,13,Week 13,3,March,1,Q1,2019,Week 13-2019
2019-03-26,20190326,13,Week 13,3,March,1,Q1,2019,Week 13-2019
2019-03-27,20190327,13,Week 13,3,March,1,Q1,2019,Week 13-2019
2019-03-28,20190328,13,Week 13,3,March,1,Q1,2019,Week 13-2019
2019-03-29,20190329,13,Week 13,3,March,1,Q1,2019,Week 13-2019
2019-03-30,20190330,13,Week 13,3,March,1,Q1,2019,Week 13-2019
2019-03-31,20190331,14,Week 14,3,March,1,Q1,2019,Week 14-2019
2019-04-01,20190401,14,Week 14,4,April,2,Q2,2019,Week 14-2019
2019-04-02,20190402,14,Week 14,4,April,2,Q2,2019,Week 14-2019
2019-04-03,20190403,14,Week 14,4,April,2,Q2,2019,Week 14-2019
2019-04-04,20190404,14,Week 14,4,April,2,Q2,2019,Week 14-2019
2019-04-05,20190405,14,Week 14,4,April,2,Q2,2019,Week 14-2019
2019-04-06,20190406,14,Week 14,4,April,2,Q2,2019,Week 14-2019
2019-04-07,20190407,15,Week 15,4,April,2,Q2,2019,Week 15-2019
2019-04-08,20190408,15,Week 15,4,April,2,Q2,2019,Week 15-2019
2019-04-09,20190409,15,Week 15,4,April,2,Q2,2019,Week 15-2019
2019-04-10,20190410,15,Week 15,4,April,2,Q2,2019,Week 15-2019
2019-04-11,20190411,15,Week 15,4,April,2,Q2,2019,Week 15-2019
2019-04-12,20190412,15,Week 15,4,April,2,Q2,2019,Week 15-2019
2019-04-13,20190413,15,Week 15,4,April,2,Q2,2019,Week 15-2019
2019-04-14,20190414,16,Week 16,4,April,2,Q2,2019,Week 16-2019
2019-04-15,20190415,16,Week 16,4,April,2,Q2,2019,Week 16-2019
2019-04-16,20190416,16,Week 16,4,April,2,Q2,2019,Week 16-2019
2019-04-17,20190417,16,Week 16,4,April,2,Q2,2019,Week 16-2019
2019-04-18,20190418,16,Week 16,4,April,2,Q2,2019,Week 16-2019
2019-04-19,20190419,16,Week 16,4,April,2,Q2,2019,Week 16-2019
2019-04-20,20190420,16,Week 16,4,April,2,Q2,2019,Week 16-2019
2019-04-21,20190421,17,Week 17,4,April,2,Q2,2019,Week 17-2019
2019-04-22,20190422,17,Week 17,4,April,2,Q2,2019,Week 17-2019
2019-04-23,20190423,17,Week 17,4,April,2,Q2,2019,Week 17-2019
2019-04-24,20190424,17,Week 17,4,April,2,Q2,2019,Week 17-2019
2019-04-25,20190425,17,Week 17,4,April,2,Q2,2019,Week 17-2019
2019-04-26,20190426,17,Week 17,4,April,2,Q2,2019,Week 17-2019
2019-04-27,20190427,17,Week 17,4,April,2,Q2,2019,Week 17-2019
2019-04-28,20190428,18,Week 18,4,April,2,Q2,2019,Week 18-2019
2019-04-29,20190429,18,Week 18,4,April,2,Q2,2019,Week 18-2019
2019-04-30,20190430,18,Week 18,4,April,2,Q2,2019,Week 18-2019
