store_id,baked_date,transaction_date,product_id,quantity_start_of_day,quantity_sold
8,2017-12-05,2017-12-06,75,18,1
3,2017-11-28,2017-12-06,76,18,2
5,2017-11-22,2017-12-06,76,18,4
8,2017-11-29,2017-12-06,76,18,3
3,2017-12-01,2017-12-06,77,48,3
5,2017-12-02,2017-12-06,77,48,8
8,2017-11-29,2017-12-06,77,48,3
3,2017-11-30,2017-12-06,78,18,7
5,2017-12-02,2017-12-06,78,18,3
8,2017-12-02,2017-12-06,78,18,2
3,2017-12-01,2017-12-06,79,18,10
5,2017-11-30,2017-12-06,79,18,4
8,2017-12-02,2017-12-06,79,18,1
3,2017-11-24,2017-12-07,69,18,5
5,2017-11-26,2017-12-07,69,18,1
8,2017-11-26,2017-12-07,69,18,3
3,2017-11-30,2017-12-07,70,18,5
5,2017-11-30,2017-12-07,70,18,6
8,2017-12-02,2017-12-07,70,18,9
3,2017-12-06,2017-12-07,71,18,7
5,2017-12-06,2017-12-07,71,18,16
8,2017-12-06,2017-12-07,71,18,16
3,2017-12-03,2017-12-07,72,48,4
5,2017-12-02,2017-12-07,72,48,5
8,2017-11-30,2017-12-07,72,48,2
3,2017-12-06,2017-12-07,73,18,4
5,2017-12-06,2017-12-07,73,18,4
8,2017-12-06,2017-12-07,73,18,6
3,2017-11-25,2017-12-07,74,18,3
5,2017-11-28,2017-12-07,74,18,2
8,2017-11-30,2017-12-07,74,18,9
3,2017-12-06,2017-12-07,75,18,4
5,2017-12-06,2017-12-07,75,18,1
8,2017-12-06,2017-12-07,75,18,6
3,2017-11-25,2017-12-07,76,18,7
5,2017-11-23,2017-12-07,76,18,6
8,2017-11-30,2017-12-07,76,18,5
3,2017-12-03,2017-12-07,77,48,5
5,2017-12-01,2017-12-07,77,48,6
8,2017-12-03,2017-12-07,77,48,5
3,2017-12-02,2017-12-07,78,18,8
5,2017-11-30,2017-12-07,78,18,1
8,2017-12-03,2017-12-07,78,18,8
3,2017-12-03,2017-12-07,79,18,8
5,2017-12-01,2017-12-07,79,18,2
8,2017-11-30,2017-12-07,79,18,4
3,2017-11-26,2017-12-08,69,18,6
5,2017-11-25,2017-12-08,69,18,4
8,2017-11-27,2017-12-08,69,18,4
3,2017-12-01,2017-12-08,70,18,9
5,2017-12-04,2017-12-08,70,18,1
8,2017-12-02,2017-12-08,70,18,6
3,2017-12-07,2017-12-08,71,18,21
5,2017-12-07,2017-12-08,71,18,14
8,2017-12-07,2017-12-08,71,18,16
3,2017-12-01,2017-12-08,72,48,4
5,2017-12-02,2017-12-08,72,48,4
8,2017-12-01,2017-12-08,72,48,3
3,2017-12-07,2017-12-08,73,18,6
5,2017-12-07,2017-12-08,73,18,3
8,2017-12-07,2017-12-08,73,18,5
3,2017-11-24,2017-12-08,74,18,4
5,2017-11-25,2017-12-08,74,18,4
8,2017-11-27,2017-12-08,74,18,9
3,2017-12-07,2017-12-08,75,18,9
5,2017-12-07,2017-12-08,75,18,5
8,2017-12-07,2017-12-08,75,18,7
3,2017-12-01,2017-12-08,76,18,16
5,2017-11-27,2017-12-08,76,18,4
8,2017-11-28,2017-12-08,76,18,6
3,2017-12-02,2017-12-08,77,48,6
5,2017-12-02,2017-12-08,77,48,4
8,2017-12-03,2017-12-08,77,48,7
3,2017-12-03,2017-12-08,78,18,16
5,2017-12-03,2017-12-08,78,18,4
8,2017-12-04,2017-12-08,78,18,11
3,2017-12-03,2017-12-08,79,18,10
5,2017-12-03,2017-12-08,79,18,7
8,2017-12-04,2017-12-08,79,18,2
3,2017-11-27,2017-12-09,69,18,2
5,2017-12-01,2017-12-09,69,18,3
8,2017-11-26,2017-12-09,69,18,5
3,2017-12-03,2017-12-09,70,18,5
5,2017-12-04,2017-12-09,70,18,4
8,2017-12-05,2017-12-09,70,18,4
3,2017-12-08,2017-12-09,71,18,14
5,2017-12-08,2017-12-09,71,18,11
8,2017-12-08,2017-12-09,71,18,17
3,2017-12-05,2017-12-09,72,48,5
5,2017-12-03,2017-12-09,72,48,5
8,2017-12-02,2017-12-09,72,48,4
8,2017-12-08,2017-12-09,73,18,3
3,2017-11-28,2017-12-09,74,18,4
5,2017-12-02,2017-12-09,74,18,3
8,2017-12-02,2017-12-09,74,18,6
3,2017-12-08,2017-12-09,75,18,7
5,2017-12-08,2017-12-09,75,18,4
8,2017-12-08,2017-12-09,75,18,7
3,2017-12-02,2017-12-09,76,18,6
5,2017-11-28,2017-12-09,76,18,5
8,2017-11-28,2017-12-09,76,18,8
3,2017-12-03,2017-12-09,77,48,3
5,2017-12-03,2017-12-09,77,48,5
8,2017-12-02,2017-12-09,77,48,3
8,2017-12-05,2017-12-09,78,18,8
3,2017-12-02,2017-12-09,79,18,5
5,2017-12-04,2017-12-09,79,18,5
8,2017-12-03,2017-12-09,79,18,6
3,2017-11-30,2017-12-10,69,18,2
5,2017-12-01,2017-12-10,69,18,2
8,2017-12-01,2017-12-10,69,18,9
3,2017-12-05,2017-12-10,70,18,6
5,2017-12-05,2017-12-10,70,18,3
8,2017-12-05,2017-12-10,70,18,8
3,2017-12-09,2017-12-10,71,18,14
5,2017-12-09,2017-12-10,71,18,12
8,2017-12-09,2017-12-10,71,18,9
3,2017-12-06,2017-12-10,72,48,3
5,2017-12-04,2017-12-10,72,48,5
8,2017-12-05,2017-12-10,72,48,5
3,2017-12-09,2017-12-10,73,18,6
5,2017-12-09,2017-12-10,73,18,4
8,2017-12-09,2017-12-10,73,18,10
3,2017-12-03,2017-12-10,74,18,7
5,2017-12-01,2017-12-10,74,18,3
8,2017-11-30,2017-12-10,74,18,8
3,2017-12-09,2017-12-10,75,18,4
5,2017-12-09,2017-12-10,75,18,7
8,2017-12-09,2017-12-10,75,18,2
3,2017-11-29,2017-12-10,76,18,8
5,2017-12-03,2017-12-10,76,18,4
8,2017-12-01,2017-12-10,76,18,7
3,2017-12-05,2017-12-10,77,48,3
5,2017-12-05,2017-12-10,77,48,8
8,2017-12-03,2017-12-10,77,48,7
3,2017-12-06,2017-12-10,78,18,4
5,2017-12-05,2017-12-10,78,18,7
8,2017-12-04,2017-12-10,78,18,7
3,2017-12-03,2017-12-10,79,18,1
5,2017-12-04,2017-12-10,79,18,7
8,2017-12-04,2017-12-10,79,18,6
3,2017-11-27,2017-12-11,69,18,4
5,2017-11-30,2017-12-11,69,18,8
8,2017-11-29,2017-12-11,69,18,9
3,2017-12-04,2017-12-11,70,18,2
5,2017-12-05,2017-12-11,70,18,8
8,2017-12-07,2017-12-11,70,18,9
3,2017-12-10,2017-12-11,71,18,19
5,2017-12-10,2017-12-11,71,18,10
8,2017-12-10,2017-12-11,71,18,11
3,2017-12-06,2017-12-11,72,48,1
5,2017-12-05,2017-12-11,72,48,6
8,2017-12-06,2017-12-11,72,48,4
3,2017-12-10,2017-12-11,73,18,3
5,2017-12-10,2017-12-11,73,18,3
8,2017-12-10,2017-12-11,73,18,5
3,2017-12-02,2017-12-11,74,18,4
5,2017-12-01,2017-12-11,74,18,4
8,2017-11-27,2017-12-11,74,18,7
3,2017-12-10,2017-12-11,75,18,2
5,2017-12-10,2017-12-11,75,18,6
8,2017-12-10,2017-12-11,75,18,2
3,2017-11-29,2017-12-11,76,18,1
5,2017-11-29,2017-12-11,76,18,6
8,2017-12-04,2017-12-11,76,18,3
3,2017-12-06,2017-12-11,77,48,1
5,2017-12-04,2017-12-11,77,48,3
8,2017-12-04,2017-12-11,77,48,4
3,2017-12-06,2017-12-11,78,18,3
5,2017-12-04,2017-12-11,78,18,6
8,2017-12-04,2017-12-11,78,18,7
3,2017-12-07,2017-12-11,79,18,1
5,2017-12-05,2017-12-11,79,18,4
8,2017-12-05,2017-12-11,79,18,3
3,2017-12-05,2017-12-12,69,18,7
5,2017-11-29,2017-12-12,69,18,6
8,2017-12-05,2017-12-12,69,18,9
3,2017-12-06,2017-12-12,70,18,5
5,2017-12-05,2017-12-12,70,18,4
8,2017-12-08,2017-12-12,70,18,5
3,2017-12-11,2017-12-12,71,18,10
5,2017-12-11,2017-12-12,71,18,13
8,2017-12-11,2017-12-12,71,18,18
3,2017-12-05,2017-12-12,72,48,4
5,2017-12-08,2017-12-12,72,48,12
8,2017-12-07,2017-12-12,72,48,3
3,2017-12-11,2017-12-12,73,18,6
5,2017-12-11,2017-12-12,73,18,10
8,2017-12-11,2017-12-12,73,18,2
3,2017-11-28,2017-12-12,74,18,5
5,2017-11-28,2017-12-12,74,18,4
8,2017-12-05,2017-12-12,74,18,4
3,2017-12-11,2017-12-12,75,18,6
5,2017-12-11,2017-12-12,75,18,14
8,2017-12-11,2017-12-12,75,18,7
3,2017-12-05,2017-12-12,76,18,4
5,2017-11-28,2017-12-12,76,18,10
8,2017-11-30,2017-12-12,76,18,2
3,2017-12-05,2017-12-12,77,48,8
5,2017-12-05,2017-12-12,77,48,2
8,2017-12-07,2017-12-12,77,48,2
3,2017-12-06,2017-12-12,78,18,1
5,2017-12-06,2017-12-12,78,18,6
8,2017-12-06,2017-12-12,78,18,4
3,2017-12-07,2017-12-12,79,18,7
5,2017-12-05,2017-12-12,79,18,9
8,2017-12-08,2017-12-12,79,18,6
3,2017-12-04,2017-12-13,69,18,9
5,2017-11-30,2017-12-13,69,18,7
8,2017-11-30,2017-12-13,69,18,1
3,2017-12-06,2017-12-13,70,18,1
5,2017-12-06,2017-12-13,70,18,7
8,2017-12-08,2017-12-13,70,18,5
3,2017-12-12,2017-12-13,71,18,9
5,2017-12-12,2017-12-13,71,18,14
8,2017-12-12,2017-12-13,71,18,15
3,2017-12-06,2017-12-13,72,48,3
5,2017-12-07,2017-12-13,72,48,3
8,2017-12-07,2017-12-13,72,48,2
3,2017-12-12,2017-12-13,73,18,9
5,2017-12-12,2017-12-13,73,18,9
8,2017-12-12,2017-12-13,73,18,4
3,2017-12-02,2017-12-13,74,18,4
5,2017-12-04,2017-12-13,74,18,5
8,2017-11-30,2017-12-13,74,18,6
3,2017-12-12,2017-12-13,75,18,2
5,2017-12-12,2017-12-13,75,18,9
8,2017-12-12,2017-12-13,75,18,6
3,2017-12-01,2017-12-13,76,18,5
5,2017-12-05,2017-12-13,76,18,13
8,2017-12-02,2017-12-13,76,18,5
3,2017-12-08,2017-12-13,77,48,4
5,2017-12-06,2017-12-13,77,48,8
8,2017-12-09,2017-12-13,77,48,7
3,2017-12-06,2017-12-13,78,18,4
5,2017-12-09,2017-12-13,78,18,10
8,2017-12-06,2017-12-13,78,18,9
3,2017-12-06,2017-12-13,79,18,6
5,2017-12-07,2017-12-13,79,18,5
8,2017-12-09,2017-12-13,79,18,9
3,2017-12-05,2017-12-14,69,18,4
5,2017-12-01,2017-12-14,69,18,12
8,2017-11-30,2017-12-14,69,18,15
3,2017-12-08,2017-12-14,70,18,2
5,2017-12-10,2017-12-14,70,18,5
8,2017-12-08,2017-12-14,70,18,8
3,2017-12-13,2017-12-14,71,18,3
5,2017-12-13,2017-12-14,71,18,15
8,2017-12-13,2017-12-14,71,18,13
3,2017-12-08,2017-12-14,72,48,7
5,2017-12-08,2017-12-14,72,48,3
8,2017-12-10,2017-12-14,72,48,3
3,2017-12-13,2017-12-14,73,18,2
5,2017-12-13,2017-12-14,73,18,12
8,2017-12-13,2017-12-14,73,18,8
3,2017-12-03,2017-12-14,74,18,2
5,2017-12-02,2017-12-14,74,18,3
8,2017-12-06,2017-12-14,74,18,8
3,2017-12-13,2017-12-14,75,18,4
5,2017-12-13,2017-12-14,75,18,4
8,2017-12-13,2017-12-14,75,18,11
3,2017-12-06,2017-12-14,76,18,3
5,2017-12-06,2017-12-14,76,18,5
8,2017-12-05,2017-12-14,76,18,7
3,2017-12-08,2017-12-14,77,48,1
5,2017-12-10,2017-12-14,77,48,8
8,2017-12-09,2017-12-14,77,48,7
3,2017-12-10,2017-12-14,78,18,1
5,2017-12-09,2017-12-14,78,18,5
8,2017-12-10,2017-12-14,78,18,10
3,2017-12-09,2017-12-14,79,18,5
5,2017-12-10,2017-12-14,79,18,8
8,2017-12-08,2017-12-14,79,18,15
3,2017-12-05,2017-12-15,69,18,6
5,2017-12-07,2017-12-15,69,18,5
8,2017-12-01,2017-12-15,69,18,2
3,2017-12-09,2017-12-15,70,18,8
5,2017-12-10,2017-12-15,70,18,1
8,2017-12-09,2017-12-15,70,18,13
3,2017-12-14,2017-12-15,71,18,7
5,2017-12-14,2017-12-15,71,18,8
8,2017-12-14,2017-12-15,71,18,7
3,2017-12-08,2017-12-15,72,48,7
5,2017-12-11,2017-12-15,72,48,6
8,2017-12-08,2017-12-15,72,48,14
3,2017-12-14,2017-12-15,73,18,5
5,2017-12-14,2017-12-15,73,18,7
8,2017-12-14,2017-12-15,73,18,8
3,2017-12-03,2017-12-15,74,18,3
5,2017-12-08,2017-12-15,74,18,3
8,2017-12-07,2017-12-15,74,18,5
3,2017-12-14,2017-12-15,75,18,9
5,2017-12-14,2017-12-15,75,18,4
8,2017-12-14,2017-12-15,75,18,9
3,2017-12-08,2017-12-15,76,18,7
5,2017-12-05,2017-12-15,76,18,8
8,2017-12-01,2017-12-15,76,18,3
3,2017-12-10,2017-12-15,77,48,5
5,2017-12-11,2017-12-15,77,48,8
8,2017-12-11,2017-12-15,77,48,4
3,2017-12-08,2017-12-15,78,18,1
5,2017-12-09,2017-12-15,78,18,2
8,2017-12-11,2017-12-15,78,18,4
3,2017-12-10,2017-12-15,79,18,10
5,2017-12-08,2017-12-15,79,18,2
8,2017-12-10,2017-12-15,79,18,3
3,2017-12-07,2017-12-16,69,18,5
5,2017-12-04,2017-12-16,69,18,8
8,2017-12-03,2017-12-16,69,18,6
3,2017-12-09,2017-12-16,70,18,6
5,2017-12-11,2017-12-16,70,18,7
8,2017-12-12,2017-12-16,70,18,5
3,2017-12-15,2017-12-16,71,18,9
5,2017-12-15,2017-12-16,71,18,13
8,2017-12-15,2017-12-16,71,18,8
3,2017-12-11,2017-12-16,72,48,9
5,2017-12-10,2017-12-16,72,48,4
8,2017-12-12,2017-12-16,72,48,11
3,2017-12-15,2017-12-16,73,18,5
5,2017-12-15,2017-12-16,73,18,1
8,2017-12-15,2017-12-16,73,18,6
3,2017-12-03,2017-12-16,74,18,6
5,2017-12-03,2017-12-16,74,18,4
8,2017-12-03,2017-12-16,74,18,2
3,2017-12-15,2017-12-16,75,18,4
5,2017-12-15,2017-12-16,75,18,3
8,2017-12-15,2017-12-16,75,18,13
3,2017-12-05,2017-12-16,76,18,2
5,2017-12-06,2017-12-16,76,18,5
8,2017-12-09,2017-12-16,76,18,4
3,2017-12-12,2017-12-16,77,48,4
5,2017-12-10,2017-12-16,77,48,4
8,2017-12-09,2017-12-16,77,48,5
3,2017-12-09,2017-12-16,78,18,6
5,2017-12-10,2017-12-16,78,18,3
8,2017-12-09,2017-12-16,78,18,11
3,2017-12-09,2017-12-16,79,18,8
5,2017-12-12,2017-12-16,79,18,6
8,2017-12-11,2017-12-16,79,18,5
3,2017-12-07,2017-12-17,69,18,5
5,2017-12-10,2017-12-17,69,18,9
8,2017-12-10,2017-12-17,69,18,4
3,2017-12-10,2017-12-17,70,18,4
5,2017-12-10,2017-12-17,70,18,5
8,2017-12-12,2017-12-17,70,18,1
3,2017-12-16,2017-12-17,71,18,6
5,2017-12-16,2017-12-17,71,18,11
8,2017-12-16,2017-12-17,71,18,5
3,2017-12-11,2017-12-17,72,48,7
5,2017-12-12,2017-12-17,72,48,2
8,2017-12-10,2017-12-17,72,48,5
3,2017-12-16,2017-12-17,73,18,7
5,2017-12-16,2017-12-17,73,18,5
8,2017-12-16,2017-12-17,73,18,5
3,2017-12-08,2017-12-17,74,18,7
5,2017-12-03,2017-12-17,74,18,4
8,2017-12-06,2017-12-17,74,18,5
3,2017-12-16,2017-12-17,75,18,3
5,2017-12-16,2017-12-17,75,18,5
8,2017-12-16,2017-12-17,75,18,3
3,2017-12-07,2017-12-17,76,18,9
5,2017-12-05,2017-12-17,76,18,6
8,2017-12-03,2017-12-17,76,18,1
3,2017-12-10,2017-12-17,77,48,7
5,2017-12-12,2017-12-17,77,48,3
8,2017-12-11,2017-12-17,77,48,3
3,2017-12-12,2017-12-17,78,18,6
5,2017-12-13,2017-12-17,78,18,8
8,2017-12-12,2017-12-17,78,18,2
3,2017-12-10,2017-12-17,79,18,2
5,2017-12-11,2017-12-17,79,18,8
8,2017-12-11,2017-12-17,79,18,4
3,2017-12-11,2017-12-18,69,18,8
5,2017-12-05,2017-12-18,69,18,4
8,2017-12-08,2017-12-18,69,18,5
3,2017-12-11,2017-12-18,70,18,7
5,2017-12-13,2017-12-18,70,18,6
8,2017-12-11,2017-12-18,70,18,6
3,2017-12-17,2017-12-18,71,18,10
5,2017-12-17,2017-12-18,71,18,2
8,2017-12-17,2017-12-18,71,18,8
3,2017-12-14,2017-12-18,72,48,7
5,2017-12-11,2017-12-18,72,48,4
8,2017-12-13,2017-12-18,72,48,11
3,2017-12-17,2017-12-18,73,18,6
5,2017-12-17,2017-12-18,73,18,3
8,2017-12-17,2017-12-18,73,18,6
3,2017-12-11,2017-12-18,74,18,3
5,2017-12-06,2017-12-18,74,18,3
8,2017-12-06,2017-12-18,74,18,3
3,2017-12-17,2017-12-18,75,18,4
5,2017-12-17,2017-12-18,75,18,9
8,2017-12-17,2017-12-18,75,18,5
3,2017-12-07,2017-12-18,76,18,5
5,2017-12-08,2017-12-18,76,18,6
8,2017-12-09,2017-12-18,76,18,4
3,2017-12-11,2017-12-18,77,48,3
5,2017-12-13,2017-12-18,77,48,6
8,2017-12-12,2017-12-18,77,48,9
3,2017-12-13,2017-12-18,78,18,3
5,2017-12-11,2017-12-18,78,18,4
8,2017-12-12,2017-12-18,78,18,6
3,2017-12-11,2017-12-18,79,18,6
5,2017-12-12,2017-12-18,79,18,3
8,2017-12-11,2017-12-18,79,18,3
3,2017-12-05,2017-12-19,69,18,7
5,2017-12-05,2017-12-19,69,18,2
8,2017-12-10,2017-12-19,69,18,9
3,2017-12-13,2017-12-19,70,18,8
5,2017-12-13,2017-12-19,70,18,4
8,2017-12-13,2017-12-19,70,18,6
3,2017-12-18,2017-12-19,71,18,7
5,2017-12-18,2017-12-19,71,18,3
8,2017-12-18,2017-12-19,71,18,12
3,2017-12-14,2017-12-19,72,48,6
5,2017-12-15,2017-12-19,72,48,3
8,2017-12-12,2017-12-19,72,48,16
3,2017-12-18,2017-12-19,73,18,7
5,2017-12-18,2017-12-19,73,18,3
8,2017-12-18,2017-12-19,73,18,5
3,2017-12-08,2017-12-19,74,18,3
5,2017-12-05,2017-12-19,74,18,3
8,2017-12-11,2017-12-19,74,18,10
3,2017-12-18,2017-12-19,75,18,7
5,2017-12-18,2017-12-19,75,18,5
8,2017-12-18,2017-12-19,75,18,6
3,2017-12-06,2017-12-19,76,18,9
5,2017-12-11,2017-12-19,76,18,10
8,2017-12-12,2017-12-19,76,18,5
3,2017-12-12,2017-12-19,77,48,6
5,2017-12-14,2017-12-19,77,48,3
8,2017-12-15,2017-12-19,77,48,7
3,2017-12-14,2017-12-19,78,18,3
5,2017-12-15,2017-12-19,78,18,5
8,2017-12-14,2017-12-19,78,18,9
3,2017-12-12,2017-12-19,79,18,8
5,2017-12-14,2017-12-19,79,18,2
8,2017-12-15,2017-12-19,79,18,5
3,2017-12-06,2017-12-20,69,18,9
5,2017-12-09,2017-12-20,69,18,5
8,2017-12-13,2017-12-20,69,18,3
3,2017-12-15,2017-12-20,70,18,8
5,2017-12-13,2017-12-20,70,18,11
8,2017-12-13,2017-12-20,70,18,3
3,2017-12-19,2017-12-20,71,18,19
5,2017-12-19,2017-12-20,71,18,8
8,2017-12-19,2017-12-20,71,18,11
3,2017-12-13,2017-12-20,72,48,16
5,2017-12-13,2017-12-20,72,48,19
8,2017-12-13,2017-12-20,72,48,4
3,2017-12-19,2017-12-20,73,18,5
5,2017-12-19,2017-12-20,73,18,7
8,2017-12-19,2017-12-20,73,18,6
3,2017-12-09,2017-12-20,74,18,18
5,2017-12-12,2017-12-20,74,18,8
8,2017-12-12,2017-12-20,74,18,3
3,2017-12-19,2017-12-20,75,18,8
5,2017-12-19,2017-12-20,75,18,5
8,2017-12-19,2017-12-20,75,18,3
3,2017-12-09,2017-12-20,76,18,8
5,2017-12-09,2017-12-20,76,18,9
8,2017-12-08,2017-12-20,76,18,3
3,2017-12-15,2017-12-20,77,48,14
5,2017-12-16,2017-12-20,77,48,8
8,2017-12-16,2017-12-20,77,48,1
3,2017-12-15,2017-12-20,78,18,7
5,2017-12-14,2017-12-20,78,18,3
8,2017-12-14,2017-12-20,78,18,4
3,2017-12-16,2017-12-20,79,18,8
5,2017-12-16,2017-12-20,79,18,7
8,2017-12-13,2017-12-20,79,18,4
3,2017-12-13,2017-12-21,69,18,6
5,2017-12-08,2017-12-21,69,18,7
8,2017-12-12,2017-12-21,69,18,3
3,2017-12-16,2017-12-21,70,18,2
5,2017-12-14,2017-12-21,70,18,5
8,2017-12-14,2017-12-21,70,18,5
3,2017-12-20,2017-12-21,71,18,9
5,2017-12-20,2017-12-21,71,18,13
8,2017-12-20,2017-12-21,71,18,14
3,2017-12-16,2017-12-21,72,48,7
5,2017-12-17,2017-12-21,72,48,11
8,2017-12-17,2017-12-21,72,48,14
3,2017-12-20,2017-12-21,73,18,1
5,2017-12-20,2017-12-21,73,18,4
8,2017-12-20,2017-12-21,73,18,6
3,2017-12-12,2017-12-21,74,18,3
5,2017-12-10,2017-12-21,74,18,6
8,2017-12-11,2017-12-21,74,18,9
3,2017-12-20,2017-12-21,75,18,3
5,2017-12-20,2017-12-21,75,18,5
8,2017-12-20,2017-12-21,75,18,8
3,2017-12-13,2017-12-21,76,18,3
5,2017-12-11,2017-12-21,76,18,5
8,2017-12-08,2017-12-21,76,18,6
3,2017-12-17,2017-12-21,77,48,2
5,2017-12-14,2017-12-21,77,48,6
8,2017-12-15,2017-12-21,77,48,4
3,2017-12-14,2017-12-21,78,18,1
5,2017-12-14,2017-12-21,78,18,4
8,2017-12-16,2017-12-21,78,18,4
3,2017-12-15,2017-12-21,79,18,6
5,2017-12-15,2017-12-21,79,18,5
8,2017-12-14,2017-12-21,79,18,8
3,2017-12-14,2017-12-22,69,18,5
5,2017-12-11,2017-12-22,69,18,5
8,2017-12-12,2017-12-22,69,18,13
3,2017-12-16,2017-12-22,70,18,4
5,2017-12-16,2017-12-22,70,18,5
8,2017-12-15,2017-12-22,70,18,8
3,2017-12-21,2017-12-22,71,18,6
5,2017-12-21,2017-12-22,71,18,5
8,2017-12-21,2017-12-22,71,18,2
3,2017-12-17,2017-12-22,72,48,1
5,2017-12-16,2017-12-22,72,48,15
8,2017-12-16,2017-12-22,72,48,10
3,2017-12-21,2017-12-22,73,18,6
5,2017-12-21,2017-12-22,73,18,9
8,2017-12-21,2017-12-22,73,18,5
3,2017-12-15,2017-12-22,74,18,5
5,2017-12-11,2017-12-22,74,18,3
8,2017-12-15,2017-12-22,74,18,6
3,2017-12-21,2017-12-22,75,18,3
5,2017-12-21,2017-12-22,75,18,5
8,2017-12-21,2017-12-22,75,18,6
3,2017-12-12,2017-12-22,76,18,3
5,2017-12-08,2017-12-22,76,18,6
8,2017-12-15,2017-12-22,76,18,1
3,2017-12-16,2017-12-22,77,48,4
5,2017-12-18,2017-12-22,77,48,6
8,2017-12-15,2017-12-22,77,48,5
3,2017-12-18,2017-12-22,78,18,6
5,2017-12-15,2017-12-22,78,18,8
8,2017-12-17,2017-12-22,78,18,3
3,2017-12-15,2017-12-22,79,18,6
5,2017-12-16,2017-12-22,79,18,2
8,2017-12-18,2017-12-22,79,18,7
3,2017-12-15,2017-12-23,69,18,8
5,2017-12-11,2017-12-23,69,18,4
8,2017-12-15,2017-12-23,69,18,11
3,2017-12-19,2017-12-23,70,18,7
5,2017-12-18,2017-12-23,70,18,2
8,2017-12-17,2017-12-23,70,18,7
3,2017-12-22,2017-12-23,71,18,3
5,2017-12-22,2017-12-23,71,18,6
8,2017-12-22,2017-12-23,71,18,6
3,2017-12-16,2017-12-23,72,48,3
5,2017-12-18,2017-12-23,72,48,11
8,2017-12-19,2017-12-23,72,48,15
3,2017-12-22,2017-12-23,73,18,6
5,2017-12-22,2017-12-23,73,18,5
8,2017-12-22,2017-12-23,73,18,5
3,2017-12-09,2017-12-23,74,18,2
5,2017-12-12,2017-12-23,74,18,2
8,2017-12-16,2017-12-23,74,18,2
3,2017-12-22,2017-12-23,75,18,4
5,2017-12-22,2017-12-23,75,18,1
8,2017-12-22,2017-12-23,75,18,8
3,2017-12-09,2017-12-23,76,18,5
5,2017-12-14,2017-12-23,76,18,5
8,2017-12-09,2017-12-23,76,18,2
3,2017-12-18,2017-12-23,77,48,4
5,2017-12-19,2017-12-23,77,48,6
8,2017-12-17,2017-12-23,77,48,4
3,2017-12-17,2017-12-23,78,18,4
5,2017-12-16,2017-12-23,78,18,1
8,2017-12-17,2017-12-23,78,18,5
3,2017-12-19,2017-12-23,79,18,7
5,2017-12-16,2017-12-23,79,18,5
8,2017-12-18,2017-12-23,79,18,6
3,2017-12-11,2017-12-24,69,18,3
5,2017-12-16,2017-12-24,69,18,5
8,2017-12-13,2017-12-24,69,18,4
3,2017-12-18,2017-12-24,70,18,4
5,2017-12-18,2017-12-24,70,18,8
8,2017-12-19,2017-12-24,70,18,6
3,2017-12-23,2017-12-24,71,18,7
5,2017-12-23,2017-12-24,71,18,9
8,2017-12-23,2017-12-24,71,18,6
3,2017-12-18,2017-12-24,72,48,9
5,2017-12-19,2017-12-24,72,48,15
8,2017-12-20,2017-12-24,72,48,19
3,2017-12-23,2017-12-24,73,18,5
5,2017-12-23,2017-12-24,73,18,5
8,2017-12-23,2017-12-24,73,18,3
3,2017-12-12,2017-12-24,74,18,8
5,2017-12-14,2017-12-24,74,18,3
8,2017-12-10,2017-12-24,74,18,1
3,2017-12-23,2017-12-24,75,18,3
5,2017-12-23,2017-12-24,75,18,3
8,2017-12-23,2017-12-24,75,18,4
3,2017-12-17,2017-12-24,76,18,8
5,2017-12-17,2017-12-24,76,18,6
8,2017-12-13,2017-12-24,76,18,3
3,2017-12-18,2017-12-24,77,48,7
5,2017-12-18,2017-12-24,77,48,5
8,2017-12-18,2017-12-24,77,48,6
3,2017-12-19,2017-12-24,78,18,10
5,2017-12-18,2017-12-24,78,18,1
8,2017-12-17,2017-12-24,78,18,4
3,2017-12-17,2017-12-24,79,18,5
5,2017-12-19,2017-12-24,79,18,11
8,2017-12-17,2017-12-24,79,18,2
5,2017-12-13,2017-12-25,69,18,5
8,2017-12-16,2017-12-25,69,18,4
3,2017-12-20,2017-12-25,70,18,4
5,2017-12-18,2017-12-25,70,18,4
8,2017-12-18,2017-12-25,70,18,3
3,2017-12-24,2017-12-25,71,18,3
5,2017-12-24,2017-12-25,71,18,5
8,2017-12-24,2017-12-25,71,18,7
3,2017-12-20,2017-12-25,72,48,5
5,2017-12-21,2017-12-25,72,48,18
8,2017-12-18,2017-12-25,72,48,12
3,2017-12-24,2017-12-25,73,18,3
5,2017-12-24,2017-12-25,73,18,6
8,2017-12-24,2017-12-25,73,18,9
5,2017-12-18,2017-12-25,74,18,1
8,2017-12-13,2017-12-25,74,18,5
3,2017-12-24,2017-12-25,75,18,6
5,2017-12-24,2017-12-25,75,18,4
8,2017-12-24,2017-12-25,75,18,1
3,2017-12-18,2017-12-25,76,18,6
5,2017-12-11,2017-12-25,76,18,4
8,2017-12-12,2017-12-25,76,18,4
3,2017-12-18,2017-12-25,77,48,7
5,2017-12-20,2017-12-25,77,48,5
8,2017-12-19,2017-12-25,77,48,4
3,2017-12-19,2017-12-25,78,18,2
5,2017-12-20,2017-12-25,78,18,6
8,2017-12-19,2017-12-25,78,18,8
3,2017-12-18,2017-12-25,79,18,6
5,2017-12-20,2017-12-25,79,18,4
8,2017-12-20,2017-12-25,79,18,6
