TransactionID,Date,Time,CustomerID,Age,Gender,Location,StoreID,OnlineOrderFlag,ProductID,ProductName,Category,Quantity,UnitPrice,TotalPrice,PaymentType,PromotionApplied,DiscountAmount,GiftWrap,ShippingMethod,DeliveryTime,Weather,Event,CustomerSatisfaction,ReturnFlag
5629,06-11-2020,19:05:45,230,55,Other,City_12,,TRUE,547,Clothing_Product,Clothing,5,91.25235033,456.2617516,Online Payment,FALSE,0,FALSE,Standard,1,Sunny,None,1,TRUE
5630,29-11-2018,08:50:38,209,22,Other,City_14,,TRUE,165,Food_Product,Food,2,93.29346084,186.5869217,Debit Card,TRUE,18.65869217,TRUE,Standard,1,Snowy,Black Friday,3,TRUE
5631,05-11-2020,13:38:24,45,32,Male,City_17,100,FALSE,37,Clothing_Product,Clothing,2,59.0316749,118.0633498,Online Payment,FALSE,11.80633498,FALSE,,,Snowy,Black Friday,1,TRUE
5632,30-11-2018,08:04:13,427,36,Female,City_7,69,FALSE,126,Clothing_Product,Clothing,2,50.31494017,100.6298803,Online Payment,TRUE,0,FALSE,,,Rainy,None,5,TRUE
5633,21-11-2022,04:23:10,148,43,Female,City_10,,TRUE,407,Electronics_Product,Electronics,5,19.78409956,98.92049778,Cash,FALSE,0,TRUE,Standard,3,Snowy,None,2,TRUE
5634,14-11-2023,18:12:06,472,28,Male,City_4,92,FALSE,233,Decorations_Product,Decorations,4,62.21882874,248.875315,Online Payment,FALSE,0,TRUE,,,Snowy,None,3,FALSE
5635,20-12-2021,17:29:33,232,33,Female,City_15,,TRUE,334,Toys_Product,Toys,1,23.79719091,23.79719091,Online Payment,TRUE,2.379719091,TRUE,Overnight,4,Rainy,Black Friday,4,FALSE
5636,05-11-2021,05:07:47,227,60,Female,City_9,89,FALSE,603,Decorations_Product,Decorations,2,96.33142339,192.6628468,Debit Card,FALSE,19.26628468,TRUE,,,Snowy,Black Friday,5,TRUE
5637,05-11-2020,16:49:52,173,51,Other,City_14,,TRUE,192,Clothing_Product,Clothing,5,53.03722816,265.1861408,Debit Card,FALSE,26.51861408,TRUE,Overnight,2,Snowy,Black Friday,1,TRUE
5638,21-11-2021,02:52:42,95,19,Female,City_3,7,FALSE,506,Decorations_Product,Decorations,3,42.40525032,127.215751,Credit Card,FALSE,0,FALSE,,,Sunny,None,2,TRUE
5639,24-11-2020,10:46:11,22,19,Female,City_16,,TRUE,833,Clothing_Product,Clothing,5,62.06199638,310.3099819,Credit Card,FALSE,31.03099819,FALSE,Overnight,3,Snowy,Black Friday,2,FALSE
5640,04-12-2020,03:45:10,197,19,Other,City_1,,TRUE,218,Decorations_Product,Decorations,4,45.64904796,182.5961918,Credit Card,TRUE,0,FALSE,Standard,2,Rainy,None,5,FALSE
5641,27-11-2023,08:39:24,345,62,Female,City_12,26,FALSE,96,Electronics_Product,Electronics,4,46.61563489,186.4625396,Credit Card,FALSE,18.64625396,FALSE,,,Rainy,Black Friday,5,TRUE
5642,18-11-2018,01:09:39,148,64,Female,City_11,18,FALSE,3,Toys_Product,Toys,3,84.00174805,252.0052441,Debit Card,FALSE,0,TRUE,,,Sunny,None,1,TRUE
5643,24-12-2018,03:41:31,165,70,Female,City_19,40,FALSE,476,Decorations_Product,Decorations,4,36.71160917,146.8464367,Cash,FALSE,0,TRUE,,,Rainy,None,1,TRUE
5644,14-12-2021,06:10:24,438,61,Male,City_2,73,FALSE,576,Toys_Product,Toys,2,69.89783983,139.7956797,Cash,TRUE,0,FALSE,,,Snowy,None,4,FALSE
5645,27-11-2019,06:04:08,483,30,Other,City_7,94,FALSE,949,Clothing_Product,Clothing,3,19.19498748,57.58496244,Credit Card,FALSE,5.758496244,TRUE,,,Snowy,Black Friday,2,TRUE
5646,05-12-2023,09:43:49,371,52,Male,City_5,,TRUE,792,Decorations_Product,Decorations,4,75.91860595,303.6744238,Debit Card,TRUE,0,TRUE,Standard,2,Rainy,None,2,FALSE
5647,31-12-2023,01:30:53,265,31,Male,City_18,,TRUE,129,Electronics_Product,Electronics,4,25.13835908,100.5534363,Credit Card,FALSE,0,TRUE,Standard,1,Sunny,None,1,TRUE
5648,30-11-2019,18:17:31,410,55,Other,City_8,51,FALSE,424,Food_Product,Food,5,42.78047021,213.902351,Online Payment,TRUE,0,TRUE,,,Snowy,Christmas Market,2,TRUE
5649,14-12-2023,14:18:09,158,25,Other,City_8,,TRUE,589,Food_Product,Food,2,86.26615606,172.5323121,Debit Card,FALSE,0,FALSE,Overnight,4,Rainy,None,1,FALSE
5650,24-11-2021,01:49:12,186,46,Female,City_18,9,FALSE,914,Electronics_Product,Electronics,3,35.99605393,107.9881618,Online Payment,FALSE,10.79881618,TRUE,,,Rainy,Black Friday,1,TRUE
5651,26-11-2023,16:08:10,31,62,Other,City_4,,TRUE,134,Food_Product,Food,4,59.13508425,236.540337,Credit Card,TRUE,23.6540337,TRUE,Overnight,4,Rainy,Black Friday,3,FALSE
5652,11-11-2022,06:55:13,236,21,Female,City_6,,TRUE,637,Decorations_Product,Decorations,3,40.19691686,120.5907506,Cash,TRUE,12.05907506,TRUE,Overnight,1,Snowy,Black Friday,5,TRUE
5653,01-11-2023,20:05:18,445,37,Other,City_7,,TRUE,160,Decorations_Product,Decorations,2,25.5495195,51.099039,Cash,TRUE,5.1099039,TRUE,Standard,5,Sunny,Black Friday,1,TRUE
5654,25-11-2020,01:58:48,289,64,Other,City_19,57,FALSE,796,Decorations_Product,Decorations,1,41.90033337,41.90033337,Debit Card,FALSE,4.190033337,TRUE,,,Snowy,Black Friday,2,FALSE
5655,14-12-2022,18:32:10,168,44,Other,City_9,38,FALSE,178,Clothing_Product,Clothing,3,73.31622522,219.9486757,Debit Card,FALSE,0,FALSE,,,Snowy,None,3,FALSE
5656,04-12-2023,16:48:33,3,69,Other,City_11,,TRUE,777,Toys_Product,Toys,3,82.52231257,247.5669377,Cash,FALSE,0,TRUE,Overnight,2,Rainy,Christmas Market,3,TRUE
5657,14-12-2021,18:34:46,322,29,Male,City_6,10,FALSE,351,Decorations_Product,Decorations,1,72.31680808,72.31680808,Online Payment,FALSE,0,FALSE,,,Sunny,Christmas Market,4,TRUE
5658,28-12-2023,17:34:07,429,18,Female,City_2,,TRUE,639,Electronics_Product,Electronics,3,31.1058029,93.3174087,Online Payment,TRUE,0,FALSE,Overnight,5,Rainy,Christmas Market,3,TRUE
5659,11-12-2019,11:59:58,452,70,Female,City_4,8,FALSE,477,Clothing_Product,Clothing,3,58.85889974,176.5766992,Credit Card,FALSE,0,TRUE,,,Rainy,None,5,FALSE
5660,18-11-2019,18:32:59,12,41,Male,City_11,18,FALSE,710,Food_Product,Food,1,66.93631448,66.93631448,Credit Card,FALSE,0,TRUE,,,Sunny,Christmas Market,5,FALSE
5661,22-12-2019,06:01:05,494,41,Female,City_2,70,FALSE,671,Toys_Product,Toys,3,90.06092136,270.1827641,Debit Card,TRUE,27.01827641,FALSE,,,Rainy,Black Friday,1,FALSE
5662,29-11-2020,04:39:54,498,43,Male,City_6,,TRUE,710,Electronics_Product,Electronics,1,63.94340831,63.94340831,Cash,FALSE,6.394340831,TRUE,Standard,1,Snowy,Black Friday,1,TRUE
5663,05-11-2022,03:34:33,417,36,Female,City_3,59,FALSE,624,Food_Product,Food,5,79.33773359,396.6886679,Debit Card,TRUE,0,TRUE,,,Snowy,None,1,TRUE
5664,07-12-2022,07:54:30,226,51,Other,City_8,,TRUE,280,Toys_Product,Toys,4,17.88047502,71.52190007,Online Payment,TRUE,0,FALSE,Express,3,Snowy,None,1,FALSE
5665,01-11-2022,12:08:29,1,20,Male,City_10,,TRUE,497,Electronics_Product,Electronics,2,64.82232229,129.6446446,Cash,FALSE,0,TRUE,Express,1,Snowy,None,4,TRUE
5666,06-11-2018,00:45:58,17,48,Other,City_8,11,FALSE,74,Electronics_Product,Electronics,5,31.23659245,156.1829622,Cash,FALSE,15.61829622,FALSE,,,Rainy,Black Friday,4,FALSE
5667,30-12-2021,16:40:50,126,49,Other,City_6,91,FALSE,359,Food_Product,Food,3,26.70844279,80.12532836,Credit Card,FALSE,0,FALSE,,,Rainy,Christmas Market,1,FALSE
5668,15-12-2019,17:40:26,301,64,Other,City_3,26,FALSE,968,Electronics_Product,Electronics,1,51.35387115,51.35387115,Cash,FALSE,0,FALSE,,,Snowy,Christmas Market,1,FALSE
5669,18-12-2018,04:06:12,265,20,Other,City_2,70,FALSE,193,Decorations_Product,Decorations,3,55.21759819,165.6527946,Credit Card,TRUE,0,FALSE,,,Sunny,None,1,FALSE
5670,08-12-2023,03:35:45,66,52,Other,City_13,58,FALSE,791,Toys_Product,Toys,5,63.08995434,315.4497717,Credit Card,TRUE,31.54497717,FALSE,,,Snowy,Black Friday,3,FALSE
5671,31-12-2023,00:49:59,216,55,Male,City_18,,TRUE,376,Decorations_Product,Decorations,5,24.51495353,122.5747677,Debit Card,FALSE,12.25747677,TRUE,Standard,3,Snowy,Black Friday,2,FALSE
5672,06-11-2020,20:26:57,166,35,Other,City_11,,TRUE,73,Decorations_Product,Decorations,4,17.90736438,71.62945753,Debit Card,TRUE,7.162945753,TRUE,Standard,4,Rainy,Black Friday,3,FALSE
5673,24-12-2023,04:19:32,37,62,Male,City_16,,TRUE,694,Food_Product,Food,1,80.44142342,80.44142342,Cash,FALSE,0,FALSE,Standard,1,Sunny,Christmas Market,2,TRUE
5674,09-12-2022,04:38:30,382,58,Female,City_18,,TRUE,12,Electronics_Product,Electronics,1,94.42209323,94.42209323,Online Payment,TRUE,9.442209323,FALSE,Standard,1,Sunny,Black Friday,5,FALSE
5675,21-11-2022,14:23:56,481,23,Female,City_15,,TRUE,286,Food_Product,Food,2,58.04285338,116.0857068,Cash,TRUE,0,TRUE,Standard,3,Sunny,Christmas Market,5,FALSE
5676,05-12-2018,08:41:24,265,45,Male,City_9,25,FALSE,55,Decorations_Product,Decorations,5,80.95234982,404.7617491,Debit Card,FALSE,0,TRUE,,,Rainy,None,4,FALSE
5677,10-11-2023,19:35:50,81,22,Other,City_19,,TRUE,487,Food_Product,Food,5,68.51519334,342.5759667,Debit Card,TRUE,0,TRUE,Express,5,Sunny,None,4,TRUE
5678,28-12-2018,13:42:13,310,61,Other,City_10,98,FALSE,283,Toys_Product,Toys,2,13.69399601,27.38799202,Online Payment,TRUE,0,TRUE,,,Snowy,Christmas Market,2,FALSE
5679,15-12-2020,02:40:31,328,36,Male,City_19,,TRUE,807,Electronics_Product,Electronics,4,24.68608455,98.7443382,Online Payment,FALSE,9.87443382,TRUE,Express,2,Sunny,Black Friday,4,TRUE
5680,31-12-2018,12:28:21,218,64,Female,City_6,19,FALSE,81,Clothing_Product,Clothing,3,82.51938677,247.5581603,Cash,TRUE,0,FALSE,,,Sunny,None,4,FALSE
5681,17-11-2021,18:55:34,354,31,Female,City_8,28,FALSE,922,Clothing_Product,Clothing,2,96.12031654,192.2406331,Online Payment,TRUE,19.22406331,FALSE,,,Rainy,Black Friday,5,TRUE
5682,30-12-2020,02:33:53,398,47,Male,City_16,,TRUE,59,Electronics_Product,Electronics,2,17.26384676,34.52769352,Cash,TRUE,0,TRUE,Standard,2,Sunny,None,5,FALSE
5683,04-11-2022,08:52:29,114,30,Male,City_3,,TRUE,121,Toys_Product,Toys,5,65.97852942,329.8926471,Debit Card,TRUE,0,TRUE,Express,1,Snowy,Christmas Market,3,FALSE
5684,10-11-2019,12:04:43,154,32,Other,City_1,67,FALSE,33,Clothing_Product,Clothing,1,56.84859744,56.84859744,Debit Card,FALSE,0,TRUE,,,Rainy,None,3,TRUE
5685,04-11-2019,13:25:58,204,36,Other,City_2,,TRUE,894,Electronics_Product,Electronics,4,28.30431552,113.2172621,Cash,FALSE,11.32172621,TRUE,Express,4,Rainy,Black Friday,2,FALSE
5686,01-12-2018,06:30:09,63,67,Female,City_1,,TRUE,779,Clothing_Product,Clothing,3,87.45241797,262.3572539,Debit Card,FALSE,0,TRUE,Standard,1,Snowy,Christmas Market,3,TRUE
5687,20-12-2022,20:33:53,321,49,Other,City_4,,TRUE,734,Electronics_Product,Electronics,5,31.81016461,159.050823,Cash,TRUE,15.9050823,FALSE,Express,5,Sunny,Black Friday,3,TRUE
5688,10-11-2018,02:52:19,103,28,Female,City_7,80,FALSE,372,Food_Product,Food,1,60.96293073,60.96293073,Credit Card,TRUE,6.096293073,FALSE,,,Snowy,Black Friday,1,TRUE
5689,14-11-2022,03:42:23,293,28,Male,City_18,,TRUE,661,Clothing_Product,Clothing,4,20.33926025,81.35704101,Cash,TRUE,8.135704101,TRUE,Overnight,5,Rainy,Black Friday,4,FALSE
5690,20-12-2020,16:32:22,214,43,Female,City_9,,TRUE,583,Food_Product,Food,1,19.27535045,19.27535045,Cash,TRUE,0,FALSE,Express,5,Snowy,Christmas Market,2,TRUE
5691,13-11-2019,18:26:00,436,58,Male,City_16,49,FALSE,91,Toys_Product,Toys,1,94.04886149,94.04886149,Credit Card,FALSE,0,FALSE,,,Sunny,Christmas Market,3,FALSE
5692,20-12-2018,21:03:52,499,54,Other,City_15,100,FALSE,711,Electronics_Product,Electronics,3,80.06134755,240.1840427,Credit Card,TRUE,24.01840427,FALSE,,,Rainy,Black Friday,3,TRUE
5693,05-11-2023,16:05:12,288,36,Female,City_1,77,FALSE,299,Food_Product,Food,3,73.27111916,219.8133575,Debit Card,TRUE,0,TRUE,,,Snowy,None,4,TRUE
5694,28-11-2018,15:48:12,175,38,Male,City_4,,TRUE,912,Food_Product,Food,4,21.92357076,87.69428303,Online Payment,TRUE,8.769428303,TRUE,Overnight,5,Sunny,Black Friday,4,FALSE
5695,06-12-2022,06:19:05,140,45,Male,City_12,,TRUE,393,Decorations_Product,Decorations,1,56.80990969,56.80990969,Credit Card,FALSE,0,FALSE,Standard,3,Snowy,Christmas Market,4,TRUE
5696,19-11-2018,07:15:20,189,59,Other,City_18,,TRUE,952,Clothing_Product,Clothing,3,60.18404118,180.5521235,Cash,FALSE,0,FALSE,Standard,3,Snowy,Christmas Market,2,FALSE
5697,28-12-2020,18:48:11,418,19,Female,City_6,27,FALSE,643,Toys_Product,Toys,2,95.76124015,191.5224803,Cash,TRUE,19.15224803,FALSE,,,Sunny,Black Friday,1,FALSE
5698,24-12-2020,05:59:25,400,46,Male,City_16,,TRUE,712,Decorations_Product,Decorations,4,83.70858149,334.834326,Cash,TRUE,0,FALSE,Overnight,4,Snowy,None,4,TRUE
5699,13-11-2019,12:27:58,49,47,Other,City_14,42,FALSE,649,Food_Product,Food,2,48.64549039,97.29098079,Online Payment,TRUE,0,FALSE,,,Snowy,Christmas Market,3,FALSE
5700,13-12-2018,19:54:28,233,57,Male,City_12,44,FALSE,644,Decorations_Product,Decorations,2,79.64835395,159.2967079,Cash,FALSE,0,TRUE,,,Rainy,Christmas Market,3,TRUE
5701,16-11-2021,18:24:56,403,46,Other,City_4,7,FALSE,947,Food_Product,Food,3,41.98516738,125.9555021,Cash,TRUE,0,TRUE,,,Sunny,Christmas Market,1,TRUE
5702,26-12-2022,00:03:52,247,38,Other,City_18,,TRUE,10,Electronics_Product,Electronics,3,69.91147565,209.734427,Cash,TRUE,20.9734427,FALSE,Standard,3,Snowy,Black Friday,3,FALSE
5703,02-11-2023,17:19:26,227,39,Other,City_12,,TRUE,229,Decorations_Product,Decorations,4,62.91047765,251.6419106,Online Payment,TRUE,0,FALSE,Express,5,Snowy,Christmas Market,3,FALSE
5704,11-11-2022,21:01:19,176,29,Female,City_13,,TRUE,365,Clothing_Product,Clothing,5,92.57039071,462.8519535,Credit Card,FALSE,0,FALSE,Express,2,Snowy,Christmas Market,2,FALSE
5705,27-12-2019,05:45:28,417,47,Other,City_1,,TRUE,247,Food_Product,Food,4,71.13041762,284.5216705,Cash,FALSE,0,FALSE,Standard,1,Snowy,None,2,FALSE
5706,09-12-2022,07:44:49,486,21,Other,City_4,,TRUE,12,Electronics_Product,Electronics,2,41.6155214,83.23104281,Cash,FALSE,0,TRUE,Standard,3,Snowy,None,4,FALSE
5707,20-11-2021,18:44:20,283,31,Female,City_19,,TRUE,595,Electronics_Product,Electronics,3,99.36981005,298.1094301,Online Payment,TRUE,0,FALSE,Standard,2,Rainy,Christmas Market,4,TRUE
5708,12-12-2021,06:05:59,208,42,Male,City_16,84,FALSE,45,Food_Product,Food,5,50.46286242,252.3143121,Online Payment,TRUE,25.23143121,FALSE,,,Snowy,Black Friday,5,FALSE
5709,11-12-2023,02:34:17,396,47,Female,City_19,,TRUE,778,Toys_Product,Toys,4,94.76283313,379.0513325,Cash,TRUE,0,TRUE,Express,3,Rainy,None,4,TRUE
5710,13-12-2020,05:55:09,97,58,Other,City_5,48,FALSE,784,Electronics_Product,Electronics,4,74.10105723,296.4042289,Credit Card,FALSE,0,TRUE,,,Sunny,None,5,FALSE
5711,03-12-2020,19:51:45,369,53,Other,City_9,,TRUE,945,Electronics_Product,Electronics,1,98.75383358,98.75383358,Credit Card,FALSE,0,FALSE,Standard,3,Sunny,None,3,TRUE
5712,15-12-2021,18:17:00,441,18,Male,City_7,93,FALSE,541,Clothing_Product,Clothing,4,23.6530047,94.61201879,Credit Card,FALSE,0,FALSE,,,Sunny,None,1,FALSE
5713,28-11-2021,12:09:27,409,69,Male,City_6,,TRUE,268,Food_Product,Food,1,37.51431887,37.51431887,Credit Card,FALSE,3.751431887,FALSE,Standard,1,Snowy,Black Friday,4,FALSE
5714,20-12-2019,07:57:59,361,60,Other,City_16,,TRUE,235,Electronics_Product,Electronics,4,27.62789461,110.5115784,Online Payment,FALSE,0,FALSE,Standard,2,Sunny,Christmas Market,4,TRUE
5715,11-11-2021,19:59:23,334,54,Female,City_19,49,FALSE,57,Toys_Product,Toys,5,50.58023845,252.9011923,Debit Card,TRUE,25.29011923,TRUE,,,Sunny,Black Friday,1,TRUE
5716,16-12-2020,14:32:47,285,28,Other,City_6,,TRUE,446,Electronics_Product,Electronics,1,99.77902141,99.77902141,Online Payment,FALSE,0,FALSE,Standard,1,Rainy,Christmas Market,5,TRUE
5717,10-11-2022,09:54:46,168,43,Male,City_6,,TRUE,223,Electronics_Product,Electronics,4,14.8594793,59.43791718,Credit Card,FALSE,0,TRUE,Standard,1,Snowy,Christmas Market,1,TRUE
5718,03-12-2021,07:28:16,41,66,Other,City_18,66,FALSE,505,Clothing_Product,Clothing,1,31.12225852,31.12225852,Online Payment,TRUE,0,FALSE,,,Sunny,None,5,TRUE
5719,14-11-2019,22:14:35,46,41,Female,City_18,71,FALSE,759,Toys_Product,Toys,3,27.88971092,83.66913277,Debit Card,FALSE,0,TRUE,,,Rainy,None,5,FALSE
5720,03-11-2021,18:36:31,215,57,Other,City_11,,TRUE,327,Toys_Product,Toys,5,26.72245416,133.6122708,Credit Card,TRUE,0,TRUE,Standard,4,Rainy,Christmas Market,4,FALSE
5721,24-11-2023,15:02:37,295,31,Male,City_5,,TRUE,296,Food_Product,Food,2,39.51867208,79.03734416,Debit Card,FALSE,7.903734416,TRUE,Standard,5,Sunny,Black Friday,5,FALSE
5722,23-12-2022,07:16:45,108,28,Male,City_12,92,FALSE,995,Electronics_Product,Electronics,4,29.81679527,119.2671811,Cash,TRUE,11.92671811,FALSE,,,Sunny,Black Friday,2,TRUE
5723,22-11-2022,17:36:19,42,69,Other,City_1,,TRUE,709,Food_Product,Food,3,68.63374451,205.9012335,Debit Card,FALSE,0,FALSE,Overnight,1,Sunny,Christmas Market,5,FALSE
5724,08-12-2021,19:33:55,432,59,Male,City_20,8,FALSE,884,Decorations_Product,Decorations,2,40.06455638,80.12911276,Credit Card,FALSE,0,FALSE,,,Sunny,None,5,FALSE
5725,08-11-2018,06:48:48,435,56,Male,City_4,73,FALSE,536,Decorations_Product,Decorations,3,95.93953225,287.8185967,Cash,FALSE,0,FALSE,,,Snowy,None,2,TRUE
5726,25-12-2021,12:35:26,84,21,Other,City_9,,TRUE,895,Electronics_Product,Electronics,2,27.97334391,55.94668782,Online Payment,TRUE,5.594668782,FALSE,Overnight,1,Rainy,Black Friday,4,FALSE
5727,10-12-2022,13:54:20,280,39,Male,City_4,,TRUE,672,Food_Product,Food,5,17.04946326,85.24731628,Debit Card,TRUE,8.524731628,FALSE,Overnight,1,Snowy,Black Friday,1,FALSE
5728,20-11-2018,10:26:50,82,56,Other,City_18,,TRUE,911,Decorations_Product,Decorations,5,47.77092867,238.8546433,Credit Card,FALSE,23.88546433,FALSE,Express,5,Sunny,Black Friday,3,FALSE
5729,02-11-2023,01:48:00,213,64,Other,City_7,,TRUE,85,Decorations_Product,Decorations,2,77.02200019,154.0440004,Credit Card,TRUE,15.40440004,TRUE,Express,3,Sunny,Black Friday,4,TRUE
5730,04-11-2023,22:33:07,8,46,Female,City_13,66,FALSE,892,Toys_Product,Toys,4,70.23306962,280.9322785,Online Payment,FALSE,28.09322785,TRUE,,,Rainy,Black Friday,2,TRUE
5731,17-12-2023,07:12:16,360,24,Male,City_9,,TRUE,82,Clothing_Product,Clothing,1,55.43020887,55.43020887,Online Payment,FALSE,5.543020887,FALSE,Overnight,4,Sunny,Black Friday,1,TRUE
5732,04-11-2022,05:38:08,144,30,Male,City_15,,TRUE,256,Clothing_Product,Clothing,1,68.42823108,68.42823108,Debit Card,TRUE,0,FALSE,Standard,4,Rainy,None,3,TRUE
5733,17-11-2022,06:47:19,409,29,Other,City_11,,TRUE,403,Clothing_Product,Clothing,2,75.51657447,151.0331489,Online Payment,TRUE,15.10331489,FALSE,Standard,3,Sunny,Black Friday,1,TRUE
5734,07-11-2023,22:55:15,380,68,Other,City_6,,TRUE,918,Electronics_Product,Electronics,2,68.82187649,137.643753,Online Payment,FALSE,0,FALSE,Overnight,2,Rainy,Christmas Market,3,FALSE
5735,14-12-2018,21:23:42,389,69,Male,City_19,83,FALSE,8,Electronics_Product,Electronics,3,40.11222241,120.3366672,Online Payment,TRUE,0,TRUE,,,Sunny,Christmas Market,2,FALSE
5736,09-12-2023,19:26:30,312,61,Other,City_16,,TRUE,287,Food_Product,Food,3,33.26768485,99.80305456,Online Payment,FALSE,0,FALSE,Overnight,1,Snowy,None,2,TRUE
5737,30-12-2022,12:20:36,420,37,Other,City_7,77,FALSE,339,Toys_Product,Toys,3,82.80959332,248.4287799,Online Payment,FALSE,0,TRUE,,,Sunny,Christmas Market,1,TRUE
5738,03-11-2023,09:15:42,104,30,Female,City_11,,TRUE,147,Decorations_Product,Decorations,3,37.66648567,112.999457,Online Payment,TRUE,0,TRUE,Express,3,Sunny,Christmas Market,1,TRUE
5739,18-12-2019,18:44:44,218,20,Other,City_12,38,FALSE,993,Decorations_Product,Decorations,2,26.48190164,52.96380328,Online Payment,FALSE,5.296380328,TRUE,,,Rainy,Black Friday,5,FALSE
5740,23-12-2022,10:23:23,438,31,Male,City_15,,TRUE,854,Electronics_Product,Electronics,4,15.14468505,60.5787402,Credit Card,FALSE,6.05787402,TRUE,Overnight,1,Snowy,Black Friday,3,TRUE
5741,04-11-2021,07:59:56,194,44,Other,City_15,,TRUE,272,Toys_Product,Toys,2,18.55989861,37.11979723,Online Payment,TRUE,0,FALSE,Overnight,4,Sunny,None,3,TRUE
5742,15-12-2023,18:10:13,343,27,Other,City_12,,TRUE,880,Electronics_Product,Electronics,1,71.49515981,71.49515981,Credit Card,FALSE,0,TRUE,Express,2,Sunny,Christmas Market,4,TRUE
5743,22-11-2020,07:50:22,462,44,Male,City_19,27,FALSE,774,Decorations_Product,Decorations,1,27.7352602,27.7352602,Cash,TRUE,0,TRUE,,,Rainy,None,1,FALSE
5744,23-12-2020,20:58:22,51,39,Other,City_17,,TRUE,653,Food_Product,Food,1,94.4962363,94.4962363,Cash,FALSE,0,TRUE,Express,3,Snowy,None,1,FALSE
5745,21-11-2018,16:41:32,44,41,Male,City_2,,TRUE,433,Toys_Product,Toys,1,47.88003802,47.88003802,Online Payment,FALSE,0,FALSE,Standard,3,Rainy,None,2,FALSE
5746,12-11-2022,18:49:11,422,30,Female,City_10,88,FALSE,343,Electronics_Product,Electronics,2,16.07121602,32.14243203,Credit Card,TRUE,0,FALSE,,,Sunny,None,2,TRUE
5747,26-12-2022,01:55:27,65,58,Female,City_9,91,FALSE,965,Toys_Product,Toys,1,28.68248168,28.68248168,Debit Card,TRUE,2.868248168,TRUE,,,Snowy,Black Friday,4,TRUE
5748,06-12-2023,17:13:55,242,55,Female,City_18,,TRUE,41,Clothing_Product,Clothing,4,55.41927328,221.6770931,Debit Card,TRUE,0,TRUE,Express,5,Sunny,None,3,TRUE
5749,13-11-2023,05:44:12,290,31,Male,City_12,69,FALSE,927,Clothing_Product,Clothing,3,37.15583859,111.4675158,Cash,TRUE,0,FALSE,,,Sunny,None,5,FALSE
5750,18-11-2018,00:55:47,484,24,Female,City_15,27,FALSE,132,Food_Product,Food,2,64.31793864,128.6358773,Debit Card,FALSE,0,FALSE,,,Rainy,None,3,TRUE
5751,29-12-2022,05:18:16,391,62,Other,City_13,,TRUE,801,Decorations_Product,Decorations,5,63.52026289,317.6013145,Credit Card,TRUE,0,TRUE,Overnight,3,Sunny,None,5,TRUE
5752,22-12-2021,23:14:15,279,42,Male,City_2,99,FALSE,147,Toys_Product,Toys,1,18.06657002,18.06657002,Debit Card,FALSE,0,FALSE,,,Rainy,None,1,FALSE
5753,07-11-2019,07:47:58,331,47,Other,City_16,,TRUE,711,Electronics_Product,Electronics,2,23.12632708,46.25265416,Online Payment,TRUE,0,FALSE,Overnight,3,Snowy,None,3,FALSE
5754,30-11-2018,07:56:57,463,59,Female,City_1,17,FALSE,625,Food_Product,Food,4,79.32886576,317.315463,Online Payment,FALSE,0,FALSE,,,Sunny,Christmas Market,4,FALSE
5755,06-11-2021,18:39:16,373,36,Other,City_15,54,FALSE,320,Toys_Product,Toys,3,12.65251705,37.95755116,Cash,FALSE,0,TRUE,,,Sunny,None,5,FALSE
5756,03-12-2018,00:01:01,109,40,Male,City_20,,TRUE,658,Toys_Product,Toys,2,17.93605046,35.87210093,Cash,TRUE,3.587210093,FALSE,Express,4,Snowy,Black Friday,5,TRUE
5757,14-12-2023,21:59:31,28,70,Other,City_8,,TRUE,325,Electronics_Product,Electronics,3,16.7751159,50.3253477,Cash,TRUE,0,FALSE,Express,4,Snowy,None,5,FALSE
5758,25-12-2019,10:26:13,188,53,Female,City_3,,TRUE,917,Electronics_Product,Electronics,4,88.25956397,353.0382559,Debit Card,FALSE,35.30382559,FALSE,Express,4,Sunny,Black Friday,5,FALSE
5759,11-11-2022,05:39:59,463,44,Male,City_4,88,FALSE,434,Toys_Product,Toys,2,47.759347,95.518694,Credit Card,TRUE,0,FALSE,,,Rainy,Christmas Market,1,FALSE
5760,20-11-2019,13:35:59,4,49,Other,City_16,,TRUE,206,Clothing_Product,Clothing,5,48.28123044,241.4061522,Online Payment,FALSE,24.14061522,FALSE,Overnight,4,Snowy,Black Friday,3,FALSE
5761,25-11-2018,13:15:50,81,20,Male,City_3,27,FALSE,510,Food_Product,Food,3,30.00051534,90.00154602,Debit Card,FALSE,9.000154602,FALSE,,,Sunny,Black Friday,1,FALSE
5762,04-11-2021,18:11:51,53,22,Female,City_19,,TRUE,63,Food_Product,Food,1,76.20844733,76.20844733,Online Payment,TRUE,0,FALSE,Standard,1,Rainy,Christmas Market,4,TRUE
5763,27-11-2022,21:30:37,29,47,Other,City_14,,TRUE,30,Toys_Product,Toys,5,87.67663668,438.3831834,Cash,TRUE,43.83831834,FALSE,Standard,2,Rainy,Black Friday,5,FALSE
5764,11-11-2020,18:03:13,321,40,Male,City_14,87,FALSE,183,Decorations_Product,Decorations,2,85.15578791,170.3115758,Debit Card,TRUE,0,TRUE,,,Sunny,Christmas Market,2,TRUE
5765,07-12-2021,05:21:11,428,30,Female,City_14,53,FALSE,495,Food_Product,Food,4,88.50721187,354.0288475,Online Payment,FALSE,35.40288475,FALSE,,,Rainy,Black Friday,3,FALSE
